0.0037080674,2.160918e-06,0.64079744,0.002857125,0.00020144258,6.9023497e-07,0.0002160948,9.001589e-07,0.0001465902,6.412473e-07,0.04558057,0.30121055,5.18247e-09,2.7937715e-05,0.0022265373,1.1331101e-06,1.8689553e-07,5.8931596e-07,9.736527e-11,1.1902623e-10,0.0026462858,0.00013122027,6.898514e-05,1.2652607e-05,0.00016220083,1.09688754e-13,3.7823477e-15
0.00064972014,0.00331862,0.0028050877,0.0012357568,0.9553165,0.032478154,1.7487737e-08,5.197522e-09,3.0306633e-06,3.9038074e-08,1.6745222e-05,5.724992e-08,2.0787779e-07,4.1677806e-05,0.0007301671,1.3614852e-10,1.6765699e-06,6.1439596e-06,0.0015130027,8.1783554e-07,2.2671804e-05,6.634081e-08,1.0821652e-06,1.7546726e-06,0.0011752616,0.0006817049,1.8412882e-14
0.0030331272,0.023430962,0.00054752955,0.07108912,0.0025536842,0.006163569,0.00011480377,1.8965181e-06,0.019586919,0.14370441,0.039871864,0.06356805,0.14376582,0.22960232,0.0012408929,2.9804806e-07,1.40506945e-05,0.04567423,4.3898646e-05,0.0014329747,0.03715187,0.035292905,0.06604357,0.064404145,0.0016641562,2.952534e-06,1.465178e-09
3.709287e-05,0.022395257,3.6756894e-05,0.006092622,0.010408223,0.31984186,3.228794e-05,9.684705e-07,0.019403378,0.411312,0.024504336,0.00646856,0.03495279,0.05878388,1.1918442e-05,1.5924691e-08,5.56686e-07,0.00017198053,1.0147123e-06,0.000521623,0.00018881631,0.03547156,0.014353273,0.0029679083,0.03204024,9.269429e-07,8.279372e-08
0.0002489344,0.05472605,2.4738389e-05,0.00088123366,0.0017500956,0.02361982,0.0024357948,8.2630395e-05,0.06751806,0.68453705,0.037252788,0.004474267,0.017851707,0.040473465,4.963664e-05,7.4472036e-06,0.0010595272,0.0132676475,2.6688418e-05,0.010339572,0.00041445508,0.000482217,0.0022633174,0.035818685,0.0003935855,5.7102875e-07,7.689768e-08
0.08430242,0.1808299,0.0051519177,0.06655134,0.030337201,0.028162358,0.0033047148,0.00011732969,0.3747834,0.05127286,0.00074282975,0.0108841,0.03682569,0.057004295,0.0007757901,5.462856e-07,0.00060182984,0.014512885,0.00019165433,0.004070921,0.0074541434,0.0019510858,0.001214425,0.014458891,0.024462894,9.439271e-06,2.5229716e-05
5.090328e-05,0.07090111,2.1221142e-05,0.00019440705,0.00092622056,3.237344e-05,9.56039e-05,5.8173105e-06,0.00018539964,0.057471007,0.00032552972,1.0550186e-05,0.83959913,0.008115454,0.015907973,8.732346e-09,3.347701e-07,1.6508422e-05,0.000108139655,0.00067863596,0.0016397459,0.0007484849,0.0023208407,3.1206014e-06,0.00063418614,7.229466e-06,4.8786414e-10
0.000118812735,0.009730294,0.00048074487,0.0022334817,0.029210277,0.017268855,0.0006098213,4.994974e-05,0.0015108055,0.14140633,0.008588962,0.003221896,0.044224057,0.6467998,0.0010903219,5.974915e-06,3.3840322e-05,0.004898435,6.0442188e-05,0.001763874,0.0063423146,0.021963589,0.008640618,0.027911942,0.0218337,7.3120333e-07,3.103546e-08
0.0004914318,0.0018401948,3.417212e-05,0.055445254,0.0062825964,0.0030635826,0.002232796,0.00032667074,0.038759213,0.18010344,0.64080805,0.011607795,0.00061396917,3.749224e-05,0.004091748,1.2882785e-05,4.1351894e-05,0.03996612,0.0005996562,6.764397e-05,0.00021896859,0.0028197947,0.0030460462,0.006921915,0.00041944432,2.7842275e-06,0.00014498235
0.0004127123,0.002962097,2.4275923e-05,0.08607396,0.010375716,0.007280951,0.0029764227,0.00047976177,0.09776303,0.27808243,0.44292396,0.011240247,0.000945598,4.1393385e-05,0.0022272635,1.6687987e-05,3.3996643e-05,0.037562497,0.0005497974,0.00019493699,0.00019834389,0.003976587,0.003084694,0.009458899,0.00090322783,3.7095926e-06,0.00020677004
0.00045548723,6.1636194e-07,0.0009365486,0.046339788,0.002473112,0.00045692117,6.661755e-07,6.925702e-09,0.014302592,3.9940237e-06,0.017972011,0.16762817,3.8012528e-05,0.0018282592,0.00033485098,3.6220126e-07,2.0594216e-05,0.002288241,0.00040077275,2.3526331e-07,1.01422675e-05,0.00043301954,1.0224974e-05,0.08901905,0.6546315,0.00041484527,1.0705204e-10
